timestamp,forecast_time,occupancy_now,occupancy_forecast_30min,occupancy_actual_30min_later,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_enable,predictive_hvac_enable,scheduled_hvac_power_kW,predictive_hvac_power_kW,predictive_future_temp_no_hvac_C,predictive_future_temp_with_command_C,predictive_cooling_command_kW_thermal,scheduled_energy_interval_kWh,predictive_energy_interval_kWh,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok
2024-09-22 18:25:00,2024-09-22 18:55:00,1.0,0.4700660108628359,1.0,25.0,25.19943191148264,25.19943191148264,0,0,0.0,0.0,25.216463675536396,25.216463675536396,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:30:00,2024-09-22 19:00:00,1.0,0.577005406682925,1.0,25.0,25.215948954138163,25.215948954138163,0,0,0.0,0.0,25.216463675536396,25.216463675536396,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:35:00,2024-09-22 19:05:00,1.0,0.577005406682925,1.0,25.0,25.23197048551402,25.23197048551402,0,0,0.0,0.0,25.216463675536396,25.216463675536396,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:40:00,2024-09-22 19:10:00,1.0,0.577005406682925,1.0,25.0,25.247511370948597,25.247511370948597,0,0,0.0,0.0,25.216463675536396,25.216463675536396,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:45:00,2024-09-22 19:15:00,1.0,0.577005406682925,1.0,25.0,25.262586029820138,25.262586029820138,0,0,0.0,0.0,25.216463675536396,25.216463675536396,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:50:00,2024-09-22 19:20:00,1.0,0.577005406682925,1.0,25.0,25.277208448925535,25.277208448925535,0,0,0.0,0.0,25.216463675536396,25.216463675536396,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:55:00,2024-09-22 19:25:00,1.0,0.577005406682925,1.0,25.0,25.291392195457767,25.291392195457767,0,0,0.0,0.0,25.36799253757437,25.36799253757437,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:00:00,2024-09-22 19:30:00,1.0,0.577005406682925,1.0,25.0,25.305150429594036,25.305150429594036,0,0,0.0,0.0,25.36799253757437,25.36799253757437,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:05:00,2024-09-22 19:35:00,1.0,0.577005406682925,1.0,25.0,25.318495916706215,25.318495916706215,0,0,0.0,0.0,25.36799253757437,25.36799253757437,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:10:00,2024-09-22 19:40:00,1.0,0.577005406682925,1.0,25.0,25.33144103920503,25.33144103920503,0,0,0.0,0.0,25.36799253757437,25.36799253757437,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:15:00,2024-09-22 19:45:00,1.0,0.577005406682925,1.0,25.0,25.343997808028877,25.343997808028877,0,0,0.0,0.0,25.36799253757437,25.36799253757437,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:20:00,2024-09-22 19:50:00,1.0,0.577005406682925,1.0,25.0,25.35617787378801,25.35617787378801,0,0,0.0,0.0,25.36799253757437,25.36799253757437,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:25:00,2024-09-22 19:55:00,1.0,0.577005406682925,1.0,25.0,25.36799253757437,25.36799253757437,0,0,0.0,0.0,25.431798478125486,25.431798478125486,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:30:00,2024-09-22 20:00:00,1.0,0.5893405031386181,1.0,25.0,25.37945276144714,25.37945276144714,0,0,0.0,0.0,25.431798478125486,25.431798478125486,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:35:00,2024-09-22 20:05:00,1.0,0.5893405031386181,1.0,25.0,25.390569178603727,25.390569178603727,0,0,0.0,0.0,25.431798478125486,25.431798478125486,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:40:00,2024-09-22 20:10:00,1.0,0.5893405031386181,1.0,25.0,25.401352103245614,25.401352103245614,0,0,0.0,0.0,25.431798478125486,25.431798478125486,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:45:00,2024-09-22 20:15:00,1.0,0.5893405031386181,1.0,25.0,25.411811540148246,25.411811540148246,0,0,0.0,0.0,25.431798478125486,25.431798478125486,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 19:50:00,2024-09-22 20:20:00,1.0,0.5893405031386181,1.0,25.0,25.4219571939438,25.4219571939438,0,0,0.0,0.0,25.431798478125486,25.431798478125486,0.0,0.0,0.0,0.0,0.0,True,True
