timestamp,occupancy_actual,occupancy_predicted,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_enable,predictive_hvac_enable,scheduled_hvac_power_kW,predictive_hvac_power_kW,predictive_future_temp_no_hvac_C,predictive_future_temp_with_command_C,predictive_cooling_command_kW_thermal,scheduled_energy_interval_kWh,predictive_energy_interval_kWh,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok
2024-10-09 03:15:00,1.0,0.9969606739477768,25.0,25.707899164663367,25.698209111355514,0,0,0.0,0.0,25.706859639648748,25.706859639648748,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:20:00,1.0,0.9969606739477768,25.0,25.709162189723465,25.69976283801485,0,0,0.0,0.0,25.706859639648748,25.706859639648748,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:25:00,1.0,0.9969606739477768,25.0,25.71038732403176,25.7012699528744,0,0,0.0,0.0,25.706859639648748,25.706859639648748,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:30:00,1.0,0.9969606739477768,25.0,25.711575704310807,25.70273185428817,0,0,0.0,0.0,25.706859639648748,25.706859639648748,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:35:00,1.0,0.9969606739477768,25.0,25.712728433181482,25.704149898659526,0,0,0.0,0.0,25.706859639648748,25.706859639648748,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:40:00,1.0,0.9969606739477768,25.0,25.713846580186036,25.70552540169974,0,0,0.0,0.0,25.706859639648748,25.706859639648748,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:45:00,1.0,0.9969606739477768,25.0,25.714931182780454,25.706859639648748,0,0,0.0,0.0,25.71406528754486,25.71406528754486,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:50:00,1.0,0.9969606739477768,25.0,25.71598324729704,25.708153850459286,0,0,0.0,0.0,25.71406528754486,25.71406528754486,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 03:55:00,1.0,0.9969606739477768,25.0,25.717003749878128,25.709409234945507,0,0,0.0,0.0,25.71406528754486,25.71406528754486,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:00:00,1.0,0.9968841758147327,25.0,25.717993637381785,25.71062695789714,0,0,0.0,0.0,25.71406528754486,25.71406528754486,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:05:00,1.0,0.9968841758147327,25.0,25.718953828260332,25.711808149160227,0,0,0.0,0.0,25.71406528754486,25.71406528754486,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:10:00,1.0,0.9968841758147327,25.0,25.71988521341252,25.71295390468542,0,0,0.0,0.0,25.71406528754486,25.71406528754486,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:15:00,1.0,0.9968841758147327,25.0,25.720788657010146,25.71406528754486,0,0,0.0,0.0,25.72006739051969,25.72006739051969,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:20:00,1.0,0.9968841758147327,25.0,25.721664997299843,25.71514332891851,0,0,0.0,0.0,25.72006739051969,25.72006739051969,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:25:00,1.0,0.9968841758147327,25.0,25.72251504738085,25.716189029050955,0,0,0.0,0.0,25.72006739051969,25.72006739051969,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:30:00,1.0,0.9968841758147327,25.0,25.723339595959423,25.717203358179425,0,0,0.0,0.0,25.72006739051969,25.72006739051969,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:35:00,1.0,0.9968841758147327,25.0,25.724139408080642,25.718187257434042,0,0,0.0,0.0,25.72006739051969,25.72006739051969,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:40:00,1.0,0.9968841758147327,25.0,25.724915225838224,25.719141639711022,0,0,0.0,0.0,25.72006739051969,25.72006739051969,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:45:00,1.0,0.9968841758147327,25.0,25.725667769063076,25.72006739051969,0,0,0.0,0.0,25.725066974268426,25.725066974268426,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:50:00,1.0,0.9968841758147327,25.0,25.726397735991185,25.7209653688041,0,0,0.0,0.0,25.725066974268426,25.725066974268426,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 04:55:00,1.0,0.9968841758147327,25.0,25.72710580391145,25.72183640773998,0,0,0.0,0.0,25.725066974268426,25.725066974268426,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:00:00,1.0,0.9967594566212512,25.0,25.727792629794106,25.722681315507778,0,0,0.0,0.0,25.725066974268426,25.725066974268426,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:05:00,1.0,0.9967594566212512,25.0,25.72845885090028,25.723500876042543,0,0,0.0,0.0,25.725066974268426,25.725066974268426,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:10:00,1.0,0.9967594566212512,25.0,25.729105085373273,25.724295849761265,0,0,0.0,0.0,25.725066974268426,25.725066974268426,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:15:00,1.0,0.9967594566212512,25.0,25.729731932812076,25.725066974268426,0,0,0.0,0.0,25.729231487567425,25.729231487567425,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:20:00,1.0,0.9967594566212512,25.0,25.730339974827714,25.725814965040374,0,0,0.0,0.0,25.729231487567425,25.729231487567425,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:25:00,1.0,0.9967594566212512,25.0,25.730929775582883,25.726540516089162,0,0,0.0,0.0,25.729231487567425,25.729231487567425,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:30:00,1.0,0.9967594566212512,25.0,25.731501882315396,25.727244300606486,0,0,0.0,0.0,25.729231487567425,25.729231487567425,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:35:00,1.0,0.9967594566212512,25.0,25.732056825845934,25.727926971588293,0,0,0.0,0.0,25.729231487567425,25.729231487567425,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:40:00,1.0,0.9967594566212512,25.0,25.732595121070556,25.728589162440645,0,0,0.0,0.0,25.729231487567425,25.729231487567425,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:45:00,1.0,0.9967594566212512,25.0,25.73311726743844,25.729231487567425,0,0,0.0,0.0,25.732700410559644,25.732700410559644,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:50:00,1.0,0.9967594566212512,25.0,25.733623749415287,25.7298545429404,0,0,0.0,0.0,25.732700410559644,25.732700410559644,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 05:55:00,1.0,0.9967594566212512,25.0,25.734115036932828,25.73045890665219,0,0,0.0,0.0,25.732700410559644,25.732700410559644,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:00:00,1.0,0.9966087888564361,25.0,25.73459158582484,25.731045139452622,0,0,0.0,0.0,25.732700410559644,25.732700410559644,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:05:00,1.0,0.9966087888564361,25.0,25.735053838250096,25.731613785269044,0,0,0.0,0.0,25.732700410559644,25.732700410559644,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:10:00,1.0,0.9966087888564361,25.0,25.735502223102593,25.732165371710973,0,0,0.0,0.0,25.732700410559644,25.732700410559644,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:15:00,1.0,0.9966087888564361,25.0,25.735937156409516,25.732700410559644,0,0,0.0,0.0,25.735589926299422,25.735589926299422,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:20:00,1.0,0.9966087888564361,25.0,25.736359041717233,25.733219398242856,0,0,0.0,0.0,25.735589926299422,25.735589926299422,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:25:00,1.0,0.9966087888564361,25.0,25.736768270465717,25.73372281629557,0,0,0.0,0.0,25.735589926299422,25.735589926299422,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:30:00,1.0,0.9966087888564361,25.0,25.737165222351745,25.734211131806703,0,0,0.0,0.0,25.735589926299422,25.735589926299422,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:35:00,1.0,0.9966087888564361,25.0,25.737550265681193,25.734684797852502,0,0,0.0,0.0,25.735589926299422,25.735589926299422,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:40:00,1.0,0.9966087888564361,25.0,25.737923757710757,25.73514425391693,0,0,0.0,0.0,25.735589926299422,25.735589926299422,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:45:00,1.0,0.9966087888564361,25.0,25.738286044979436,25.735589926299422,0,0,0.0,0.0,25.73799681201846,25.73799681201846,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:50:00,1.0,0.9966087888564361,25.0,25.738637463630052,25.73602222851044,0,0,0.0,0.0,25.73799681201846,25.73799681201846,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 06:55:00,1.0,0.9966087888564361,25.0,25.73897833972115,25.736441561655127,0,0,0.0,0.0,25.73799681201846,25.73799681201846,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 07:00:00,1.0,0.9964602414922707,25.0,25.739308989529516,25.736848314805474,0,0,0.0,0.0,25.73799681201846,25.73799681201846,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 07:05:00,1.0,0.9964602414922707,25.0,25.73962971984363,25.73724286536131,0,0,0.0,0.0,25.73799681201846,25.73799681201846,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 07:10:00,1.0,0.9964602414922707,25.0,25.739940828248322,25.737625579400472,0,0,0.0,0.0,25.73799681201846,25.73799681201846,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 07:15:00,1.0,0.9964602414922707,25.0,25.740242603400873,25.73799681201846,0,0,0.0,0.0,25.740001680441477,25.740001680441477,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
2024-10-09 07:20:00,1.0,0.9964602414922707,25.0,25.740535325298847,25.738356907657906,0,0,0.0,0.0,25.740001680441477,25.740001680441477,0.0,0.0,0.0,2.888215994184302,2.1925190091133135,True,True
