timestamp,occupancy_now,occupancy_forecast_15min,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_power_kW,predictive_hvac_power_kW,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok,occupancy_actual_15min_later,forecast_time
2024-09-01 19:15:00,0.0,0.027470414545124305,27.0,26.962163993066326,26.72054259270073,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:30:00
2024-09-01 19:20:00,0.0,0.027470414545124305,27.0,26.963299073274335,26.728926314919708,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:35:00
2024-09-01 19:25:00,0.0,0.027470414545124305,27.0,26.964400101076105,26.737058525472115,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:40:00
2024-09-01 19:30:00,0.0,0.027470414545124305,27.0,26.96546809804382,26.74494676970795,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:45:00
2024-09-01 19:35:00,0.0,0.027470414545124305,27.0,26.966504055102508,26.752598366616713,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:50:00
2024-09-01 19:40:00,0.0,0.027470414545124305,27.0,26.967508933449434,26.76002041561821,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:55:00
2024-09-01 19:45:00,0.0,0.01995005600541805,27.0,26.96848366544595,26.767219803149665,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:00:00
2024-09-01 19:50:00,0.0,0.01995005600541805,27.0,26.969429155482572,26.774203209055173,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:05:00
2024-09-01 19:55:00,0.0,0.01995005600541805,27.0,26.970346280818095,26.780977112783518,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:10:00
2024-09-01 20:00:00,0.0,0.01995005600541805,27.0,26.97123589239355,26.787547799400013,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:15:00
2024-09-01 20:05:00,0.0,0.01995005600541805,27.0,26.972098815621745,26.79392136541801,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:20:00
2024-09-01 20:10:00,0.0,0.01995005600541805,27.0,26.972935851153093,26.80010372445547,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:25:00
2024-09-01 20:15:00,0.0,0.01995005600541805,27.0,26.9737477756185,26.806100612721806,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:30:00
2024-09-01 20:20:00,0.0,0.01995005600541805,27.0,26.974535342349945,26.81191759434015,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:35:00
2024-09-01 20:25:00,0.0,0.01995005600541805,27.0,26.975299282079447,26.817560066509948,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:40:00
2024-09-01 20:30:00,0.0,0.01995005600541805,27.0,26.976040303617065,26.82303326451465,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:45:00
2024-09-01 20:35:00,0.0,0.01995005600541805,27.0,26.97675909450855,26.82834226657921,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:50:00
2024-09-01 20:40:00,0.0,0.01995005600541805,27.0,26.977456321673294,26.833491998581835,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 20:55:00
2024-09-01 20:45:00,0.0,0.013479209540926337,27.0,26.978132632023094,26.838487238624378,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:00:00
2024-09-01 20:50:00,0.0,0.013479209540926337,27.0,26.978788653062402,26.843332621465645,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:05:00
2024-09-01 20:55:00,0.0,0.013479209540926337,27.0,26.97942499347053,26.848032642821675,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:10:00
2024-09-01 21:00:00,0.0,0.013479209540926337,27.0,26.980042243666414,26.852591663537023,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:15:00
2024-09-01 21:05:00,0.0,0.013479209540926337,27.0,26.980640976356423,26.85701391363091,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:20:00
2024-09-01 21:10:00,0.0,0.013479209540926337,27.0,26.98122174706573,26.861303496221986,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:25:00
2024-09-01 21:15:00,0.0,0.013479209540926337,27.0,26.98178509465376,26.865464391335326,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:30:00
2024-09-01 21:20:00,0.0,0.013479209540926337,27.0,26.982331541814148,26.869500459595265,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:35:00
2024-09-01 21:25:00,0.0,0.013479209540926337,27.0,26.982861595559722,26.873415445807407,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:40:00
2024-09-01 21:30:00,0.0,0.013479209540926337,27.0,26.983375747692932,26.877212982433186,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:45:00
2024-09-01 21:35:00,0.0,0.013479209540926337,27.0,26.983874475262144,26.88089659296019,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:50:00
2024-09-01 21:40:00,0.0,0.013479209540926337,27.0,26.98435824100428,26.884469695171386,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 21:55:00
2024-09-01 21:45:00,0.0,0.008523866002188546,27.0,26.98482749377415,26.887935604316244,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:00:00
2024-09-01 21:50:00,0.0,0.008523866002188546,27.0,26.985282668960927,26.891297536186755,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:05:00
2024-09-01 21:55:00,0.0,0.008523866002188546,27.0,26.9857241888921,26.894558610101154,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:10:00
2024-09-01 22:00:00,0.0,0.008523866002188546,27.0,26.986152463225338,26.89772185179812,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:15:00
2024-09-01 22:05:00,0.0,0.008523866002188546,27.0,26.986567889328576,26.900790196244177,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:20:00
2024-09-01 22:10:00,0.0,0.008523866002188546,27.0,26.986970852648717,26.90376649035685,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:25:00
2024-09-01 22:15:00,0.0,0.008523866002188546,27.0,26.987361727069256,26.906653495646147,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:30:00
2024-09-01 22:20:00,0.0,0.008523866002188546,27.0,26.987740875257177,26.909453890776764,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:35:00
2024-09-01 22:25:00,0.0,0.008523866002188546,27.0,26.98810864899946,26.912170274053462,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 22:40:00
